"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL031","PL035","PL015","PL020","PL025","PL040","PL051","PL060","PL100","PL111","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY010G","PY020G","PY021G","PY030G","PY031G","PY035G","PY050G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PD020","PD030","PD050","PD060","PD070","PD080","PD090","PW010","PW020","PW030","PW040","PW050","PW060","PW070","PW080","PW090","PW100","PW110","PW120","PW130","PW140","PW150","PW160","PW170","PW180","PW190","PW200","PW210","PW220","PX010","PX020","PX030","PX040","PX050","PX200"
"2013","LU",42781,54.4350132625995,"NA","2","2013","9","1",1943,"1","4","1","LU","2","NA","4","7","1","NA","NA","NA","3","7","NA","NA","NA","NA","12","1","2","2","NA","NA","22","2","1","1","2","NA","2","NA",0,1,0,0,0,7357,1,0,2881,0,0,43215,0,0,0,0,1,"1","1","1","1","1","1","NA","5","5","7","8","3","4","NA","5","2","6","10","NA","2","6","5","8","NA","NA","3","8","6","2","1",69,4278,"1","2","151.9856985"
"2013","LU",42801,54.4350132625995,"NA","2","2013","13","3",1969,"1","2","1","EU","2","NA","3","1","1","1","2","NA","3","2","NA","NA","j","NA","13","1","2","NA","NA","NA","12","4","1","3","2","NA","2","NA",0,1,35350,0,0,0,1,1620,0,0,0,0,0,0,0,0,1,"1","1","1","3","3","1","NA","NA","10","7","8","3","4","2","4","2","NA","10","NA","4","4","7","9","1","1","NA","NA","NA","3","1",43,4280,"1","7","126.4443727"
"2013","LU",42941,54.4350132625995,"NA","1","2013","10","4",1951,"1","2","3","LU","2","NA","3","8","1","1","NA","NA","3","6","40","NA","NA","NA","13","1","2","NA","NA","NA","14","2","2","3","2","NA","2","NA",0,1,0,0,0,4039,1,0,0,0,0,0,1174,0,50314,0,1,"1","1","1","1","1","1","NA","7","7","7","NA","1","4","2","5","2","NA","NA","NA","NA","7","NA","8","NA","NA","7","9","9","NA","1",61,4294,"1","2","91.35499508"
"2013","LU",43001,54.4350132625995,"NA","1","2013","17","3",1983,"1","2","1","LU","2","NA","2","1","2","NA","NA","NA","3","8","40","NA","h","NA","13","1","1","NA","NA","NA","16","2","2","3","2","NA","2","NA",0,1,73423,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","2","1","1","NA","10","10","7","NA","3","3","NA","4","2","NA","NA","7","0","4","4","7","1","1","9","NA","9","3","1",29,4300,"1","2","262.3130176"
"2013","LU",43351,54.4350132625995,"NA","1","2013","9","2",1941,"2","2","3","LU","2","NA","1","8","1","1","NA","NA","3","5","40","NA","NA","NA","12","1","2","2","NA","NA","15","1","2","2","2","NA","2","NA",0,1,0,0,0,0,1,0,0,0,0,46872,0,0,0,0,1,"1","1","1","1","1","1","NA","7","NA","NA","5","4","5","3","NA","3","NA","8","NA","NA","NA","7","10","1","2","3","8","8","2","1",71,4335,"1","6","165.300481"
"2013","LU",43571,54.4350132625995,"NA","2","2013","14","2",1986,"2","1","2","LU","2","NA","5","1","1","1","2","NA","3","2","NA","NA","p","NA","13","2","2","NA","NA","NA","18","3","1","3","2","NA","2","NA",0,1,18783,0,0,2080,1,0,0,0,0,0,28262,0,0,0,1,"1","1","1","1","1","1","NA","NA","NA","6","NA","5","4","3","5","4","NA","9","10","5","8","NA","8","1","NA","NA","9","99","1","1",26,4357,"1","7","49.92879131"
"2013","LU",43751,54.4350132625995,"NA","3","2013","35","4",1945,"2","2","2","LU","2","NA","3","7","1","NA","NA","NA","3","4","40","NA","NA","NA","NA","1","1","NA","NA","NA","15","4","2","3","2","NA","2","NA",0,1,0,0,0,0,2,600,0,0,0,62056,0,0,0,0,1,"1","1","1","3","1","1","NA","4","NA","7","NA","3","5","3","5","5","10","NA","2","5","3","6","4","2","1","2","8","7","3","1",67,4375,"1","2","NA"
"2013","LU",43821,54.4350132625995,"NA","2","2013","18","4",1974,"2","2","1","LU","2","NA","3","10","NA","1","2","NA","NA","9","40","NA","NA","NA","NA","1","NA","NA","NA","NA","18","1","2","3","2","NA","2","NA",0,1,0,0,0,7012,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","NA","NA","7","NA","NA","2","2","2","5","3","NA","NA","7","NA","4","NA","NA","NA","NA","NA","4","NA","3","1",38,4382,"1","7","54.56684102"
"2013","LU",44231,54.4350132625995,"NA","2","2013","31","3",1953,"2","5","1","EU","1","NA","5","2","1","1","2","NA","3","2","NA","NA","p","NA","NA","1","NA","2","NA","NA","12","1","1","1","2","NA","2","NA",0,1,2085,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","2","3","1","1","NA","9","9","NA","NA","4","NA","NA","NA","2","NA","NA","7","99","NA","5","NA","1","1","NA","NA","6","NA","1",59,4423,"1","7","87.72906372"
"2013","LU",44511,54.4350132625995,"NA","2","2013","12","3",1962,"1","1","1","LU","2","NA","5","2","2","NA","2","NA","3","2","NA","NA","p","NA","NA","2","2","2","7","NA","18","1","2","1","2","NA","2","NA",0,1,4894,0,0,0,1,2400,0,0,0,0,0,0,0,0,1,"1","1","3","1","1","1","NA","8","NA","99","7","4","5","2","5","2","NA","8","NA","0","99","NA","7","1","NA","3","8","7","1","1",50,4451,"1","2","72.73435402"
"2013","LU",44581,54.4350132625995,"NA","2","2013","32","2",1978,"2","1","2","LU","2","NA","5","1","1","1","NA","NA","3","3","20","NA","q","NA","12","1","1","2","NA","NA","31","2","1","3","2","NA","2","NA",0,1,67842,0,0,9126,1,1500,0,0,0,0,0,0,0,0,1,"1","1","1","3","1","1","NA","7","8","7","7","5","5","2","3","NA","NA","9","6","4","6","4","8","1","1","NA","7","6","2","1",34,4458,"1","2","NA"
"2013","LU",44641,54.4350132625995,"NA","3","2013","19","4",1945,"1","2","1","LU","2","NA","3","7","1","NA","NA","NA","3","4","NA","NA","NA","NA","13","1","1","2","NA","NA","20","2","2","3","2","NA","2","NA",0,1,0,0,0,0,13,1538,0,0,0,44971,0,0,0,0,1,"1","1","1","1","1","1","NA","8","10","NA","NA","4","NA","2","5","5","5","NA","9","6","8","5","NA","1","NA","0","6","8","NA","1",67,4464,"1","6","NA"
"2013","LU",45051,54.4350132625995,"NA","2","2013","17","2",1932,"2","4","1","LU","2","NA","1","7","2","NA","NA","NA","3","4","40","NA","NA","NA","NA","1","2","2","NA","NA","22","2","2","2","2","NA","2","NA",0,1,0,0,0,0,1,1716,0,0,0,30491,0,0,0,0,1,"1","1","1","1","1","1","NA","NA","10","7","8","3","NA","4","3","NA","4","9","8","99","7","7","NA","1","1","5","8","9","4","1",80,4505,"1","6","67.54327133"
"2013","LU",45171,54.4350132625995,"NA","1","2013","14","2",1936,"1","2","1","LU","2","NA","3","7","2","NA","NA","NA","3","7","40","NA","NA","NA","NA","NA","2","1","NA","10","16","1","2","3","2","1","2","NA",0,2,0,0,0,1072,1,0,0,0,0,30127,0,0,0,0,1,"1","1","3","1","1","1","NA","8","6","8","NA","3","4","1","3","3","6","10","10","5","NA","8","NA","1","1","8","10","7","1","1",76,4517,"1","2","120.8544662"
"2013","LU",45191,54.4350132625995,"NA","2","2013","7","1",1955,"2","2","1","LU","2","3","5","2","1","1","2","1","NA","2","NA","NA","p","NA","NA","NA","2","NA","NA","NA","15","2","2","3","2","NA","2","NA",1320,2,2317,0,0,2724,1,2100,0,0,0,0,0,0,0,0,1,"3","1","3","1","2","3","NA","8","NA","NA","NA","NA","NA","2","5","2","NA","NA","NA","4","5","NA","NA","1","NA","9","NA","5","1","1",57,4519,"1","7","123.3884154"
"2013","LU",45271,54.4350132625995,"NA","3","2013","8","3",1932,"2","4","3","LU","2","NA","3","10","1","NA","NA","NA","3","4","30","NA","NA","NA","13","1","1","2","NA","NA","15","2","2","3","2","NA","2","NA",0,1,0,0,0,1837,1,0,0,0,0,77520,0,0,0,0,1,"1","1","3","3","1","1","NA","8","7","10","9","NA","5","2","NA","1","6","NA","NA","7","3","6","5","NA","1","NA","10","8","2","1",80,4527,"1","6","54.83137253"
"2013","LU",45291,54.4350132625995,"NA","1","2013","13","2",1984,"2","1","2","EU","2","NA","5","1","1","NA","NA","NA","3","2","NA","NA","j","NA","NA","1","2","2","NA","7","25","2","2","3","2","NA","2","NA",0,2,64555,0,0,7551,1,960,0,0,0,0,9439,0,0,0,1,"2","1","1","1","1","3","NA","7","9","10","8","4","NA","2","5","4","NA","9","10","8","6","6","5","NA","1","7","9","8","1","1",28,4529,"1","7","104.696475"
"2013","LU",45671,54.4350132625995,"NA","1","2013","17","3",1932,"1","4","1","LU","2","NA","4","7","1","1","NA","NA","3","7","40","NA","NA","NA","NA","1","2","NA","NA","NA","15","2","1","2","2","NA","2","NA",0,1,0,0,0,9418,1,660,0,0,0,38180,0,0,0,0,1,"1","1","1","1","2","1","NA","8","7","NA","10","NA","3","2","NA","2","7","NA","6","NA","NA","4","10","NA","1","5","NA","6","3","1",80,4567,"1","2","90.74890546"
"2013","LU",45791,54.4350132625995,"NA","1","2013","19","2",1959,"2","2","3","EU","1","NA","1","10","NA","2","2","NA","3","9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","2","1","1","1","NA","8","NA","NA","1","3","NA","2","4","2","NA","NA","6","NA","6","NA","NA","1","1","8","8","6","2","1",53,4579,"1","7","110.3912266"
"2013","LU",46071,54.4350132625995,"NA","2","2013","7","4",1952,"1","2","1","LU","2","NA","5","7","2","1","NA","NA","3","2","40","NA","NA","NA","13","1","2","NA","NA","NA","18","2","2","3","2","NA","2","NA",0,1,0,0,0,7746,1,0,0,0,33271,0,0,0,0,0,1,"1","1","1","1","1","1","NA","10","4","NA","9","NA","5","3","4","4","10","9","9","8","2","NA","NA","1","1","NA","8","7","2","1",60,4607,"1","6","88.99537372"
"2013","LU",46081,54.4350132625995,"NA","1","2013","20","4",1932,"2","4","1","EU","2","NA","1","10","2","NA","NA","NA","3","7","40","NA","NA","NA","13","2","2","NA","NA","NA","15","3","2","3","2","6","2","NA",0,1,0,0,0,0,1,0,0,0,0,34024,0,0,0,0,1,"2","1","1","1","3","1","NA","NA","9","NA","6","5","5","1","3","3","NA","8","9","3","4","NA","NA","1","1","7","7","9","1","1",80,4608,"1","2","131.5823651"
"2013","LU",46391,54.4350132625995,"NA","1","2013","25","2",1958,"1","2","3","EU","2","NA","3","1","1","NA","NA","NA","3","3","42","NA","j","NA","NA","1","2","NA","NA","NA","18","2","2","3","2","NA","2","NA",0,1,35256,923,923,2692,1,1500,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","NA","NA","10","NA","7","4","NA","5","1","2","10","NA","9","6","99","4","5","1","2","8","9","10","NA","1",54,4639,"1","7","71.01766171"
"2013","LU",46471,54.4350132625995,"NA","2","2013","8","4",1954,"1","2","3","EU","2","NA","3","1","1","1","NA","NA","2","0 - 1","NA","NA","i","NA","10","1","2","2","NA","1","14","1","2","1","2","NA","2","NA",0,2,44384,0,0,788,1,2100,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","NA","NA","10","5","8","4","5","2","5","2","NA","8","8","2","2","9","9","1","1","8","9","7","1","1",58,4647,"1","7","44.08301938"
"2013","LU",46521,54.4350132625995,"NA","1","2013","16","2",1963,"2","5","1","LU","2","NA","3","1","1","NA","NA","NA","3","5","NA","NA","i","NA","15","2","NA","2","NA","NA","15","3","2","3","2","NA","2","NA",0,1,50854,0,0,6236,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","NA","8","8","7","10","4","4","2","5","NA","NA","NA","10","2","8","NA","7","1","NA","NA","9","8","2","1",49,4652,"1","2","53.82628515"
"2013","LU",46561,54.4350132625995,"NA","1","2013","16","4",1975,"1","1","1","LU","2","NA","1","1","1","NA","NA","NA","3","7","70","NA","f","NA","NA","1","2","NA","NA","NA","25","1","2","3","2","NA","2","NA",0,1,84030,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","NA","8","10","7","10","NA","5","2","5","2","9","6","7","5","99","2","8","1","1","NA","8","9","1","1",37,4656,"1","6","186.0732983"
"2013","LU",46711,54.4350132625995,"NA","1","2013","10","2",1945,"2","2","1","EU","2","NA","5","3","1","NA","NA","NA","3","2","70","NA","l-n","NA","NA","1","1","NA","NA","NA","23","2","2","2","2","NA","2","NA",0,1,0,0,0,12565,1,0,44046,0,0,0,0,0,0,0,1,"1","1","1","1","2","1","NA","8","10","10","9","4","3","2","3","2","7","NA","7","5","8","5","9","NA","NA","6","10","8","1","1",67,4671,"1","7","54.49948825"
"2013","LU",46821,54.4350132625995,"NA","1","2013","16","1",1979,"1","1","1","LU","2","NA","1","1","1","NA","2","NA","3","5","50","NA","g","NA","13","1","2","2","NA","NA","20","2","2","2","2","NA","2","NA",0,1,79766,0,0,6773,1,1500,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","NA","9","NA","8","8","5","5","2","5","2","8","4","7","6","NA","7","9","1","1","7","4","7","2","1",33,4682,"1","3","NA"
"2013","LU",46831,54.4350132625995,"NA","1","2013","30","2",1973,"2","2","1","EU","2","3","1","10","2","2","2","NA","NA","9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1","2","2","2","NA","2","NA",0,1,0,0,0,6392,1,0,0,0,0,0,0,0,0,0,1,"2","1","1","1","1","1","NA","NA","NA","4","7","2","5","NA","NA","NA","NA","NA","9","7","99","NA","NA","1","1","6","NA","10","2","1",39,4683,"1","6","38.31481635"
"2013","LU",46991,54.4350132625995,"NA","1","2013","13","3",1948,"2","5","3","LU","2","NA","5","7","1","NA","NA","NA","3","2","45","NA","NA","NA","13","1","1","2","NA","NA","24","3","1","3","1","NA","2","NA",0,2,0,0,0,6798,1,0,0,0,0,34449,0,0,0,0,1,"2","1","1","1","1","3","NA","8","NA","9","7","4","3","NA","3","2","10","5","0","0","99","6","8","NA","1","8","9","7","NA","1",64,4699,"1","7","93.91455349"
"2013","LU",47071,54.4350132625995,"NA","1","2013","20","4",1932,"2","5","1","LU","2","NA","3","7","1","1","NA","NA","3","3","36","NA","NA","NA","NA","1","2","2","NA","NA","16","1","1","3","2","NA","2","NA",0,2,82070,0,0,11944,1,144,0,0,0,18720,0,0,0,0,1,"1","1","1","1","1","1","NA","8","8","9","NA","5","5","3","5","NA","8","9","6","5","NA","7","5","1","1","7","9","5","NA","1",80,4707,"1","2","76.8684903"
"2013","LU",47161,54.4350132625995,"NA","1","2013","17","1",1945,"2","2","3","LU","2","NA","1","7","1","NA","NA","NA","3","8","47","NA","NA","NA","13","1","NA","NA","NA","NA","26","2","2","3","2","NA","2","NA",0,1,0,0,0,0,1,1500,0,0,0,65823,0,0,0,0,1,"1","1","3","1","1","3","NA","9","8","7","7","2","5","2","5","1","8","8","10","8","99","8","10","NA","NA","NA","9","NA","2","1",67,4716,"1","7","92.74761817"
"2013","LU",47181,54.4350132625995,"NA","3","2013","13","4",1964,"1","2","3","LU","2","NA","1","1","1","1","NA","NA","3","8","NA","NA","b-e","NA","NA","1","2","2","NA","NA","15","2","2","2","2","NA","2","NA",0,2,28404,0,0,9820,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","NA","8","7","10","6","3","NA","2","5","1","9","NA","8","4","99","6","10","1","2","7","8","NA","NA","1",48,4718,"1","2","NA"
"2013","LU",47221,54.4350132625995,"NA","2","2013","12","1",1963,"1","5","1","LU","2","NA","3","1","1","1","NA","NA","3","8","NA","NA","h","NA","13","1","NA","NA","NA","NA","15","3","2","3","1","NA","2","NA",0,1,50740,0,0,1133,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","3","1","1","NA","9","NA","NA","NA","3","5","2","4","NA","7","10","8","0","9","5","NA","1","1","7","8","8","4","1",49,4722,"1","2","157.4840826"
"2013","LU",47461,54.4350132625995,"NA","2","2013","28","4",1962,"1","2","1","LU","2","NA","3","1","1","NA","NA","NA","3","3","40","NA","o","NA","NA","1","2","2","NA","NA","16","1","2","3","2","NA","2","NA",0,1,33504,785,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","NA","10","9","NA","8","5","5","2","5","4","NA","NA","9","NA","6","8","9","1","1","NA","8","10","NA","1",50,4746,"1","7","190.3738758"
"2013","LU",47561,54.4350132625995,"NA","2","2013","11","4",1985,"2","2","3","EU","2","5","3","10","2","1","NA","NA","3","4","45","NA","NA","NA","5","1","1","2","NA","10","NA","1","2","3","2","NA","2","NA",0,1,0,0,0,2573,1,0,0,0,0,0,0,0,0,18941,1,"1","1","2","1","1","1","NA","8","5","7","8","5","3","5","5","NA","NA","NA","6","3","99","NA","6","1","NA","6","5","NA","2","1",27,4756,"1","2","58.37146135"
"2013","LU",47731,54.4350132625995,"NA","2","2013","26","2",1960,"2","2","1","LU","2","NA","2","1","1","2","1","NA","3","0 - 1","NA","NA","o","NA","3","1","1","2","NA","NA","20","2","2","3","2","NA","2","NA",0,1,35186,0,0,8884,1,0,0,0,0,0,0,0,0,0,1,"1","2","1","2","1","1","NA","NA","8","10","8","3","4","2","2","1","NA","9","NA","7","6","8","8","2","1","NA","10","10","4","1",52,4773,"1","2","25.90914953"
"2013","LU",47771,54.4350132625995,"NA","2","2013","26","3",1965,"1","1","1","Other","2","NA","1","5","1","NA","NA","NA","1","7","40","NA","NA","NA","2","1","2","2","NA","NA","19","2","1","3","2","NA","2","NA",9739,2,21257,0,0,1488,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","3","1","NA","NA","NA","0","8","4","4","4","NA","NA","NA","0","NA","NA","3","7","NA","1","2","5","9","10","2","1",47,4777,"1","7","59.14745192"
"2013","LU",47791,54.4350132625995,"NA","2","2013","16","4",1972,"2","1","3","EU","1","NA","5","1","1","NA","NA","NA","3","3","NA","NA","r-u","NA","NA","1","2","2","2","NA","24","1","1","3","2","NA","2","NA",0,1,15538,0,0,5264,1,0,0,0,0,0,0,0,0,0,1,"3","1","1","3","1","3","NA","8","8","5","9","NA","NA","NA","NA","3","7","9","NA","99","99","8","NA","NA","1","8","NA","7","1","1",40,4779,"1","NA","88.00998829"
"2013","LU",47831,54.4350132625995,"NA","1","2013","17","1",1988,"2","1","1","LU","1","NA","2","5","1","NA","2","NA","3","5","NA","NA","NA","NA","NA","1","2","NA","NA","NA","20","4","2","3","2","NA","2","1",0,1,3779,0,0,2264,1,0,0,0,963,0,0,0,0,0,1,"1","1","1","1","1","3","NA","NA","10","9","NA","1","NA","NA","NA","NA","NA","NA","10","99","NA","99","9","1","NA","NA","7","10","4","1",24,4783,"1","7","281.8047283"
"2013","LU",48041,54.4350132625995,"NA","2","2013","22","2",1975,"1","1","3","EU","2","NA","1","1","1","NA","NA","NA","3","8","42","NA","b-e","NA","1","1","2","2","NA","NA","17","3","2","3","2","NA","2","NA",0,1,66470,0,0,4140,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","3","1","1","NA","7","8","NA","8","5","5","3","5","2","8","5","8","7","4","7","10","1","1","NA","NA","NA","NA","1",37,4804,"1","2","33.89965299"
"2013","LU",48081,54.4350132625995,"NA","4","2013","9","2",1965,"1","1","2","LU","2","NA","3","1","1","NA","NA","NA","3","5","80","NA","o","NA","13","1","2","NA","NA","NA","24","1","2","3","2","NA","2","NA",0,1,98855,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","NA","9","10","9","NA","5","4","NA","NA","NA","NA","10","8","5","5","7","10","1","1","8","7","5","1","1",47,4808,"1","6","64.61665176"
"2013","LU",48121,54.4350132625995,"NA","1","2013","15","3",1957,"1","2","1","LU","2","NA","1","1","2","NA","NA","NA","3","8","36","NA","b-e","NA","NA","1","NA","1","NA","NA","16","1","2","3","2","NA","2","NA",0,1,24795,538,340,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","2","1","1","NA","5","2","6","NA","3","NA","NA","5","3","9","8","9","7","NA","5","9","1","1","5","8","7","3","1",55,4812,"1","2","NA"
"2013","LU",48141,54.4350132625995,"NA","1","2013","22","1",1947,"1","2","1","LU","1","NA","1","7","1","NA","NA","NA","3","7","NA","NA","NA","7","6","1","2","2","NA","NA","18","2","1","3","2","NA","2","NA",0,1,0,0,0,0,1,0,0,0,0,10920,0,0,0,0,1,"1","1","1","1","1","1","NA","NA","10","NA","8","NA","NA","NA","3","3","8","NA","NA","0","NA","99","7","1","NA","3","7","8","NA","1",65,4814,"1","2","75.4940878"
"2013","LU",48151,54.4350132625995,"NA","1","2013","30","4",1980,"1","1","2","Other","1","NA","3","1","1","1","NA","1","3","5","21","NA","i","NA","NA","NA","2","2","NA","NA","15","3","1","2","2","NA","2","NA",0,1,22552,483,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","3","3","1","NA","7","6","0","8","3","3","1","4","NA","9","8","7","2","NA","NA","9","1","1","3","2","10","NA","1",32,4815,"1","2","59.56916847"
"2013","LU",48291,54.4350132625995,"NA","2","2013","10","4",1978,"1","2","1","Other","2","NA","2","1","1","1","NA","NA","3","9","NA","NA","b-e","6","NA","1","1","NA","NA","NA","14","3","2","3","1","NA","2","NA",0,2,16460,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","3","1","1","NA","6","9","3","9","1","5","4","5","NA","7","9","5","NA","8","8","10","NA","1","7","10","NA","NA","1",34,4829,"1","6","42.21043644"
"2013","LU",48351,54.4350132625995,"NA","2","2013","23","4",1983,"1","1","1","LU","2","NA","5","1","1","NA","2","NA","3","3","40","NA","o","NA","13","1","2","2","NA","NA","16","2","2","2","2","NA","2","NA",0,2,77955,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"2","1","1","1","1","1","NA","8","8","NA","NA","NA","NA","2","3","NA","NA","10","7","NA","7","6","9","NA","1","6","7","10","NA","1",29,4835,"1","2","102.4306739"
"2013","LU",48401,54.4350132625995,"NA","1","2013","15","4",1963,"2","2","2","EU","2","NA","5","2","2","NA","2","NA","3","3","NA","NA","q","NA","13","NA","2","NA","NA","NA","18","1","2","2","2","NA","2","NA",0,1,15766,0,0,4893,10,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","NA","6","7","9","9","2","4","2","NA","2","NA","NA","7","6","99","NA","7","NA","NA","3","9","NA","2","1",49,4840,"1","2","82.80612195"
"2013","LU",48431,54.4350132625995,"NA","2","2013","19","2",1986,"1","1","1","LU","2","NA","3","1","1","NA","NA","NA","3","7","NA","NA","b-e","NA","13","1","1","2","NA","NA","16","2","2","3","2","NA","2","NA",0,1,44021,0,0,4144,1,1500,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","NA","5","7","6","8","NA","3","NA","2","2","NA","NA","5","7","7","8","NA","1","1","4","10","6","1","1",26,4843,"1","7","59.02804037"
"2013","LU",48451,54.4350132625995,"NA","2","2013","13","3",1933,"1","1","3","LU","2","NA","6","7","1","NA","2","NA","3","2","NA","NA","NA","NA","13","1","1","2","NA","NA","18","2","1","1","2","NA","2","NA",0,1,0,0,0,2228,1,0,0,0,0,45398,433,0,0,0,1,"1","1","1","3","1","1","NA","NA","8","8","8","NA","3","1","NA","NA","NA","8","NA","4","99","5","5","2","1","5","7","5","2","1",79,4845,"1","7","NA"
"2013","LU",48511,54.4350132625995,"NA","2","2013","12","4",1947,"2","1","3","EU","2","NA","1","10","2","NA","2","NA","3",,"NA","NA","NA","NA","NA","1","2","2","NA","NA","23","1","2","3","2","NA","2","NA",0,2,0,0,0,0,1,0,0,0,0,43714,0,0,0,0,1,"1","1","1","1","1","1","NA","NA","7","NA","8","5","3","1","2","1","NA","8","7","99","6","8","10","1","NA","5","8","NA","NA","1",65,4851,"1","2","64.06748667"
"2013","LU",48561,54.4350132625995,"NA","4","2013","42","4",1987,"1","1","3","LU","2","NA","3","5","2","NA","NA","NA","3","3","40","NA","NA","NA","4","1","NA","NA","NA","1","20","1","2","3","2","NA","2","NA",0,1,26027,0,0,1508,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","2","1","1","NA","5","7","5","NA","4","2","2","5","2","9","NA","10","9","8","7","NA","1","1","7","10","9","1","1",25,4856,"1","2","124.1771637"
"2013","LU",48701,54.4350132625995,"NA","1","2013","23","4",1968,"1","2","3","EU","2","NA","5","1","1","NA","NA","NA","2","2","40","NA","j","NA","13","NA","1","2","NA","NA","23","3","2","3","2","NA","2","NA",0,1,256585,0,0,1621,1,1320,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","NA","7","NA","8","8","1","3","2","3","3","NA","8","10","8","NA","6","8","1","1","7","9","9","2","1",44,4870,"1","2","58.53790868"
"2013","LU",48901,54.4350132625995,"NA","4","2013","15","3",1932,"2","4","1","EU","2","NA","6","10","1","1","NA","1","3","0 - 1","40","NA","NA","NA","NA","1","2","2","NA","NA","15","1","2","2","2","NA","2","NA",0,2,0,0,0,0,1,1080,0,0,0,13111,0,0,0,0,1,"1","1","1","1","1","1","NA","10","7","7","4","NA","2","NA","2","4","NA","5","10","8","99","8","NA","NA","NA","7","5","8","NA","1",80,4890,"1","7","81.85919924"
"2013","LU",49111,54.4350132625995,"NA","1","2013","6","1",1957,"2","2","1","LU","2","NA","1","2","1","NA","NA","NA","3","4","40","NA","k","NA","13","1","2","2","NA","NA","21","1","1","3","2","NA","2","NA",0,1,15164,0,0,1774,1,0,44863,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","NA","7","8","7","8","5","3","NA","5","NA","NA","7","9","4","5","99","8","NA","NA","4","6","8","1","1",55,4911,"1","2","67.25291961"
"2013","LU",49131,54.4350132625995,"NA","1","2013","17","1",1938,"2","2","1","EU","1","NA","NA","10","2","NA","NA","NA","3","9","40","NA","NA","NA","2","1","2","1","NA","NA","19","3","2","3","2","NA","2","NA",0,1,0,0,0,761,1,0,0,0,0,0,4800,0,0,0,1,"1","1","1","1","1","1","NA","NA","10","8","NA","3","3","3","NA","3","7","9","10","99","99","9","NA","NA","2","NA","7","NA","3","1",74,4913,"1","2","NA"
"2013","LU",49351,54.4350132625995,"NA","1","2013","14","3",1982,"1","1","2","LU","2","NA","3","1","2","NA","NA","NA","3","2","NA","NA","j","NA","13","1","2","2","NA","NA","21","3","2","2","2","NA","2","NA",0,1,61909,0,0,3342,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","2","1","1","NA","8","NA","5","9","3","2","NA","NA","2","6","10","5","10","NA","5","NA","1","NA","8","7","7","4","1",30,4935,"1","7","129.907134"
"2013","LU",49421,54.4350132625995,"NA","1","2013","21","3",1959,"1","2","3","Other","2","NA","2","1","2","NA","NA","NA","3","8","40","NA","f","NA","13","1","1","NA","NA","NA","24","3","2","3","2","NA","2","NA",0,1,158112,0,0,3713,1,240,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","NA","10","9","7","10","4","5","3","5","3","9","9","NA","99","8","7","9","1","1","7","NA","9","1","1",53,4942,"1","3","318.8809373"
"2013","LU",49481,54.4350132625995,"NA","1","2013","8","4",1938,"2","5","1","LU","2","NA","2","10","1","1","NA","NA","3","4","24","NA","NA","NA","8","1","1","2","NA","NA","18","3","1","3","2","NA","2","NA",0,1,0,0,0,3185,1,0,0,0,0,41917,0,0,0,0,1,"1","1","2","1","1","1","NA","8","7","7","8","3","5","2","5","1","NA","NA","10","5","5","8","NA","NA","NA","8","8","7","2","1",74,4948,"1","2","NA"
