"PB010","PB020","PB030","PB040","PB060","PB100","PB110","PB120","PB130","PB140","PB150","PB190","PB200","PB220A","PE010","PE020","PE040","PL031","PL035","PL015","PL020","PL025","PL040","PL051","PL060","PL100","PL111","PL120","PL130","PL140","PL150","PL160","PL170","PL180","PL190","PH010","PH020","PH030","PH040","PH050","PH060","PH070","PY020N","PY035N","PY010G","PY020G","PY021G","PY030G","PY031G","PY035G","PY050G","PY080G","PY090G","PY100G","PY110G","PY120G","PY130G","PY140G","PY200G","PD020","PD030","PD050","PD060","PD070","PD080","PD090","PW010","PW020","PW030","PW040","PW050","PW060","PW070","PW080","PW090","PW100","PW110","PW120","PW130","PW140","PW150","PW160","PW170","PW180","PW190","PW200","PW210","PW220","PX010","PX020","PX030","PX040","PX050","PX200"
"2013","MT",47871,35.6402647797306,"NA","2","2013","6","NA",1932,"2","2","3","MT","1","NA","1","10","NA","NA","NA","NA","3",,"NA","NA","NA","NA","4","NA","2","2","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,230,0,0,1005,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","3","1","NA","6","8","7","8","4","NA","NA","4","2","NA","NA","7","NA","6","9","NA","NA","NA","6","NA","NA","NA","1",80,4787,"1","6","31.6405"
"2013","MT",47911,35.6402647797306,"NA","2","2013","5","NA",1947,"1","2","1","EU","2","5","2","7","NA","NA","NA","NA","3","3","NA","NA","NA","NA","4","NA","NA","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,0,0,0,950,1,0,0,0,0,679,0,0,0,0,1,"2","1","2","2","1","3","NA","10","NA","7","NA","3","3","1","5","2","NA","10","3","7","NA","NA","7","2","1","NA","NA","NA","1","1",65,4791,"1","2","26.0005"
"2013","MT",48181,35.6402647797306,"NA","2","2013","6","NA",1937,"1","2","3","MT","2","NA","4","7","NA","NA","NA","NA","2","5","45","NA","NA","NA","NA","NA","1","NA","NA","NA","16","2","2","3","2","NA","2","NA",1,1,0,333,0,807,1,0,0,0,0,10803,0,0,0,0,1,"2","1","2","3","3","1","NA","NA","7","NA","NA","4","2","2","NA","NA","6","NA","10","5","7","2","5","NA","NA","7","5","8","1","1",75,4818,"1","2","69.954"
"2013","MT",48201,35.6402647797306,"NA","2","2013","15","NA",1951,"1","2","3","MT","1","NA","1","1","NA","NA","NA","NA","3","0 - 1","NA","NA","g","NA","4","1","2","2","NA","NA","18","1","2","3","2","NA","2","NA",1,1,15214,308,0,1537,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","2","1","NA","7","6","NA","NA","3","3","1","5","3","NA","10","NA","6","4","6","9","NA","NA","5","NA","2","NA","1",61,4820,"1","2","84.8124"
"2013","MT",48241,35.6402647797306,"NA","3","2013","13","NA",1932,"1","4","3","MT","2","NA","2","7","NA","NA","2","NA","3","0 - 1","40","NA","NA","NA","4","1","NA","2","NA","NA","15","2","1","3","2","NA","2","NA",1,1,1009,0,0,0,1,0,0,0,0,16767,0,0,0,0,1,"1","NA","1","2","1","1","NA","7","NA","7","10","3","5","2","NA","NA","9","8","8","8","3","3","8","2","1","8","2","8","NA","1",80,4824,"1","2","30.1677"
"2013","MT",48351,35.6402647797306,"NA","2","2013","13","NA",1957,"2","2","3","MT","2","NA","1","10","NA","1","2","NA","3","8","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","16","2","1","2","2","NA","2","NA",1,1,0,0,0,1968,1,300,0,0,0,0,0,0,0,0,1,"1","1","2","3","2","3","NA","4","5","3","8","NA","4","2","4","9","NA","NA","9","6","6","NA","9","1","1","6","9","8","4","1",55,4835,"1","2","66.6781"
"2013","MT",48391,35.6402647797306,"NA","2","2013","10","NA",1963,"1","2","3","MT","1","5","5","1","NA","NA","NA","NA","3","3","10","NA","b-e","NA","4","NA","1","2","NA","NA","NA","1","2","3","2","NA","2","NA",1,1,22533,0,0,1968,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","2","2","3","NA","9","8","8","9","5","5","3","5","2","5","8","NA","NA","5","NA","8","NA","1","5","3","6","2","1",49,4839,"1","3","82.8571"
"2013","MT",48431,35.6402647797306,"NA","2","2013","20","NA",1932,"2","4","1","MT","2","NA","1","11","NA","1","2","NA","3",,"NA","NA","NA","NA","NA","NA","2","1","NA","NA","NA","3","1","3","2","NA","2","NA",1,1,0,0,0,1968,1,0,0,0,0,201,0,0,0,0,1,"1","1","1","1","1","1","NA","9","NA","8","9","NA","5","2","3","NA","NA","NA","9","7","3","7","NA","NA","1","NA","NA","NA","NA","1",80,4843,"1","2","48.4"
"2013","MT",48531,35.6402647797306,"NA","2","2013","10","NA",1948,"2","2","1","MT","2","NA","2","10","NA","1","2","NA","3",,"NA","NA","NA","NA","NA","1","1","NA","NA","NA","NA","2","1","3","2","NA","2","NA",1,1,0,0,0,1568,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","3","1","NA","8","NA","5","9","NA","5","NA","5","NA","NA","NA","4","NA","5","8","9","1","1","5","NA","8","NA","1",64,4853,"1","7","80.272"
"2013","MT",48601,35.6402647797306,"NA","2","2013","10","NA",1935,"2","2","3","MT","2","NA","1","10","NA","2","2","NA","NA",,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","17","2","2","3","2","NA","2","NA",1,1,0,0,0,0,1,160,0,0,0,6133,0,0,0,0,1,"1","1","3","3","2","1","NA","10","NA","3","10","NA","5","NA","3","3","NA","NA","9","NA","NA","8","9","1","1","7","NA","NA","3","1",77,4860,"1","7","78.4663"
"2013","MT",48621,35.6402647797306,"NA","2","2013","10","NA",1935,"2","4","1","MT","2","NA","1","7","NA","1","2","NA","1","9","NA","NA","NA","NA","2","1","2","NA","NA","NA","14","2","1","3","2","NA","2","NA",1,1,0,0,0,436,1,0,0,0,0,7366,0,2263,0,0,1,"1","1","1","3","1","1","NA","7","10","7","10","3","4","NA","5","2","8","10","8","4","1","NA","NA","NA","1","8","NA","NA","NA","1",77,4862,"1","5","42.2006"
"2013","MT",48661,35.6402647797306,"NA","2","2013","9","NA",1980,"1","1","1","MT","2","NA","2","1","NA","NA","NA","NA","3","8","40","NA","b-e","NA","4","1","1","2","NA","NA","18","2","2","3","2","NA","1","NA",1,1,32070,0,0,598,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","3","3","NA","7","8","2","NA","4","4","2","NA","1","NA","7","NA","6","NA","7","NA","2","NA","7","10","10","NA","1",32,4866,"1","5","82.2935"
"2013","MT",48711,35.6402647797306,"NA","2","2013","15","NA",1951,"2","2","3","MT","2","5","1","1","NA","1","NA","NA","3","9","NA","NA","p","NA","4","NA","2","2","NA","NA","16","1","2","1","2","NA","2","NA",1,1,15867,0,0,0,1,80,0,0,0,0,0,0,0,0,1,"1","1","1","2","1","1","NA","99","10","9","7","NA","NA","2","5","2","NA","4","10","1","NA","6","NA","1","1","5","5","NA","1","1",61,4871,"1","2","74.1503"
"2013","MT",48771,35.6402647797306,"NA","3","2013","10","NA",1932,"1","3","3","MT","2","NA","1","7","NA","1","NA","NA","1","0 - 1","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","16","3","2","3","2","NA","2","NA",1,1,0,0,0,0,1,0,311,0,0,8500,0,0,0,0,1,"1","1","1","1","1","3","NA","NA","9","NA","NA","NA","5","3","NA","2","NA","NA","10","NA","NA","NA","8","1","NA","5","7","7","NA","1",80,4877,"1","7","24.8807"
"2013","MT",48801,35.6402647797306,"NA","2","2013","8","NA",1932,"1","2","3","MT","2","NA","2","7","NA","NA","2","NA","3","7","40","NA","NA","NA","NA","NA","1","1","NA","NA","NA","3","1","3","2","NA","2","NA",1,1,0,0,0,984,1,0,0,0,0,9515,0,2569,0,0,1,"1","1","1","2","1","1","NA","5","7","5","NA","NA","4","4","3","3","NA","NA","7","8","5","8","NA","2","2","5","9","8","4","1",80,4880,"1","2","11.8293"
"2013","MT",48811,35.6402647797306,"NA","2","2013","18","NA",1947,"1","2","1","MT","2","NA","2","7","NA","1","NA","NA","3","7","42","NA","NA","NA","4","NA","2","1","NA","NA","21","2","2","3","2","NA","2","NA",1,1,0,0,0,1164,1,0,0,0,0,9200,0,0,0,0,1,"1","1","1","3","2","1","NA","7","8","8","NA","2","NA","3","5","4","NA","NA","7","5","2","9","8","NA","NA","5","6","6","1","1",65,4881,"1","7","58.328"
"2013","MT",48951,35.6402647797306,"NA","2","2013","6","NA",1949,"2","2","3","MT","1","NA","1","10","NA","NA","2","NA","3",,"40","NA","NA","NA","1","NA","2","2","NA","NA","17","1","2","2","2","NA","2","NA",1,1,0,0,0,1314,1,0,0,0,0,10636,0,0,0,0,1,"1","1","NA","NA","2","1","NA","6","NA","NA","8","NA","NA","1","5","NA","NA","NA","5","10","5","9","10","1","1","5","NA","6","1","1",63,4895,"1","2","51.3566"
"2013","MT",49021,35.6402647797306,"NA","2","2013","15","NA",1967,"1","2","NA","MT","2","NA","2","1","NA","NA","NA","NA","3","0 - 1","57","NA","o","NA","4","NA","1","2","NA","NA","20","2","1","3","2","NA","2","NA",1,1,27542,0,0,1692,1,49,0,0,0,0,0,0,0,0,1,"1","1","3","1","3","3","NA","8","NA","NA","NA","5","5","4","5","2","5","NA","5","7","NA","7","NA","2","NA","7","6","3","1","1",45,4902,"1","2","40.0342"
"2013","MT",49091,35.6402647797306,"NA","2","2013","12","NA",1946,"2","2","1","MT","2","NA","2","7","NA","NA","NA","NA","3","5","30","10","NA","NA","NA","1","2","2","NA","NA","18","3","2","3","2","NA","2","NA",1,1,0,0,0,1500,1,852,0,0,0,12296,0,0,0,0,1,"1","1","2","3","1","1","NA","10","10","NA","10","5","NA","NA","NA","NA","5","9","7","4","5","8","8","1","NA","5","9","10","1","1",66,4909,"1","3","36.4306"
"2013","MT",49141,35.6402647797306,"NA","2","2013","10","NA",1969,"1","2","3","MT","2","NA","3","2","NA","1","2","NA","3","5","NA","NA","l-n","NA","NA","NA","NA","NA","NA","NA","NA","2","1","1","2","NA","2","NA",1,1,11588,0,0,1266,1,312,0,0,0,0,0,0,0,0,1,"1","1","1","1","2","1","NA","5","NA","7","8","1","NA","4","4","2","NA","8","NA","NA","7","3","6","1","1","NA","NA","6","NA","1",43,4914,"1","2","42.8785"
"2013","MT",49261,35.6402647797306,"NA","2","2013","10","NA",1950,"2","2","3","MT","2","NA","2","10","NA","2","2","NA","2","4","NA","NA","NA","NA","NA","1","2","NA","NA","NA","16","3","2","3","2","NA","2","NA",1,1,0,0,0,1134,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","2","1","1","NA","5","NA","0","NA","3","3","2","5","NA","NA","NA","5","6","99","NA","10","1","1","3","NA","NA","1","1",62,4926,"1","6","18.4573"
"2013","MT",49311,35.6402647797306,"NA","2","2013","4","NA",1934,"2","4","1","MT","2","NA","1","10","NA","NA","NA","NA","3",,"40","NA","NA","NA","NA","NA","1","NA","NA","NA","16","1","2","3","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,10011,0,1593,0,0,1,"2","1","2","1","1","1","NA","NA","NA","7","8","5","NA","5","NA","2","8","NA","10","NA","0","5","8","1","1","NA","10","5","1","1",78,4931,"1","2","60.5479"
"2013","MT",49371,35.6402647797306,"NA","2","2013","10","NA",1932,"2","1","3","MT","1","NA","5","11","NA","1","2","1","3",,"NA","NA","NA","NA","3","NA","2","1","NA","NA","19","1","1","3","2","NA","2","NA",1,1,0,0,0,1968,1,100,0,0,0,938,0,0,0,0,1,"1","1","1","1","2","1","NA","6","NA","NA","NA","NA","4","NA","5","3","7","NA","9","4","NA","8","NA","NA","1","9","8","NA","NA","1",80,4937,"1","7","25.901"
"2013","MT",49401,35.6402647797306,"NA","2","2013","20","NA",1946,"2","2","1","MT","2","NA","1","7","NA","2","2","NA","3","0 - 1","21","NA","NA","NA","NA","1","NA","NA","NA","NA","16","3","2","3","2","NA","2","NA",1,1,0,0,0,0,1,470,0,0,0,6320,0,0,0,0,1,"2","1","1","1","1","3","NA","NA","NA","7","8","9","NA","3","4","3","NA","NA","7","NA","NA","NA","8","NA","NA","7","NA","5","1","1",66,4940,"1","7","14.7569"
"2013","MT",49461,35.6402647797306,"NA","3","2013","10","NA",1959,"1","3","3","MT","2","NA","4","1","NA","NA","NA","NA","3","2","65","NA","g","NA","3","NA","NA","2","NA","NA","18","2","2","3","2","NA","2","NA",1,1,20061,470,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","3","3","1","NA","NA","10","7","9","4","5","NA","5","4","10","2","NA","4","5","6","NA","NA","1","NA","9","5","1","1",53,4946,"1","2","49.3147"
"2013","MT",49561,35.6402647797306,"NA","2","2013","12","NA",1934,"2","2","3","MT","2","NA","2","10","NA","1","NA","NA","3","4","20","NA","NA","NA","NA","1","2","2","NA","NA","18","2","2","3","2","NA","2","NA",1,1,0,0,0,302,1,0,0,0,0,7295,0,0,0,0,1,"1","1","1","2","1","1","NA","8","NA","NA","NA","4","5","NA","3","5","NA","NA","NA","NA","8","10","8","1","NA","6","7","NA","1","1",78,4956,"1","7","81.3586"
"2013","MT",49671,35.6402647797306,"NA","2","2013","5","NA",1949,"1","2","3","MT","2","NA","1","7","NA","1","NA","NA","3","8","NA","NA","NA","NA","NA","NA","2","2","NA","NA","33","3","2","1","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,11647,0,0,0,0,1,"1","1","1","2","2","1","NA","6","NA","8","6","3","5","4","5","NA","NA","NA","NA","5","NA","NA","10","NA","NA","5","0","1","1","1",63,4967,"1","6","58.0363"
"2013","MT",49741,35.6402647797306,"NA","2","2013","8","NA",1937,"2","4","1","MT","1","NA","1","10","NA","2","2","NA","NA","9","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","16","2","2","3","2","NA","2","NA",1,1,0,0,0,1222,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","3","1","3","NA","NA","10","7","10","3","NA","NA","5","1","NA","NA","NA","99","7","NA","9","1","9","NA","NA","8","1","1",75,4974,"1","3","29.471"
"2013","MT",49781,35.6402647797306,"NA","2","2013","8","NA",1979,"1","1","3","MT","2","NA","5","1","NA","1","NA","NA","3","2","NA","NA","j","NA","4","NA","2","NA","NA","NA","NA","2","2","3","2","NA","2","NA",1,1,10506,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","3","NA","NA","7","NA","8","3","5","1","4","NA","NA","NA","5","5","7","8","10","1","NA","8","NA","9","NA","1",33,4978,"1","7","33.8283"
"2013","MT",49841,35.6402647797306,"NA","2","2013","15","NA",1959,"1","2","NA","MT","2","NA","2","8","NA","NA","NA","NA","3","7","40","NA","NA","NA","4","1","2","2","NA","NA","24","2","2","3","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,0,0,17717,0,0,1,"1","1","2","3","1","3","NA","NA","10","7","NA","4","1","2","NA","NA","5","NA","10","5","4","5","NA","1","NA","NA","6","10","1","1",53,4984,"1","6","25.9322"
"2013","MT",49921,35.6402647797306,"NA","2","2013","12","NA",1932,"1","2","1","MT","2","NA","2","7","NA","1","2","NA","3","7","40","NA","NA","NA","NA","1","1","2","NA","NA","16","3","2","3","2","NA","2","NA",1,1,666,0,0,0,1,0,0,0,0,8003,0,118,0,0,1,"1","1","1","1","1","3","NA","NA","9","5","8","4","NA","1","4","NA","NA","6","NA","4","6","NA","8","1","1","NA","NA","9","1","1",80,4992,"1","2","41.8484"
"2013","MT",49991,35.6402647797306,"NA","2","2013","12","NA",1932,"1","1","1","MT","2","NA","1","7","NA","1","2","NA","3","6","NA","NA","NA","NA","NA","1","NA","1","NA","NA","19","2","1","3","2","NA","2","NA",1,1,0,0,0,1542,1,0,0,0,0,7402,0,0,0,0,1,"1","1","1","3","2","1","NA","9","10","NA","9","3","3","3","5","3","NA","NA","10","1","NA","7","8","NA","1","6","7","NA","NA","1",80,4999,"1","2","41.2486"
"2013","MT",50031,35.6402647797306,"NA","2","2013","10","NA",1970,"1","1","3","MT","2","NA","5","1","NA","NA","2","NA","3","2","10","NA","j","NA","NA","1","2","NA","NA","NA","NA","1","2","3","2","NA","2","NA",1,1,11127,137,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","2","1","2","1","NA","NA","8","7","NA","NA","5","2","4","2","8","NA","9","5","4","6","NA","NA","1","NA","NA","5","NA","1",42,5003,"1","2","60.2557"
"2013","MT",50061,35.6402647797306,"NA","3","2013","7","NA",1956,"1","2","3","MT","1","5","2","8","NA","2","2","NA","2","9","20","NA","NA","NA","NA","1","1","NA","NA","NA","16","3","2","3","2","NA","2","NA",1,1,0,0,0,1968,1,233,0,0,0,0,0,2817,1003,0,1,"1","1","1","1","1","3","NA","NA","NA","6","8","2","NA","4","4","NA","NA","NA","8","10","6","9","NA","1","1","4","8","NA","NA","1",56,5006,"1","6","63.9127"
"2013","MT",50071,35.6402647797306,"NA","3","2013","35","NA",1935,"1","1","3","MT","2","NA","1","7","NA","1","2","NA","3","6","40","NA","NA","NA","NA","NA","2","2","NA","NA","17","3","2","3","2","NA","2","NA",1,1,0,0,0,1742,1,0,0,0,0,6630,0,0,0,0,1,"1","1","1","1","1","1","NA","NA","6","5","NA","NA","3","5","NA","3","NA","NA","7","0","99","6","7","1","1","9","5","NA","NA","1",77,5007,"1","2","42.4159"
"2013","MT",50101,35.6402647797306,"NA","2","2013","15","NA",1945,"2","2","3","MT","2","NA","2","10","NA","1","2","NA","3",,"NA","NA","NA","NA","NA","1","2","NA","NA","NA","16","3","2","3","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","2","2","1","1","1","NA","NA","10","NA","NA","4","3","2","4","3","NA","NA","9","NA","7","NA","NA","1","NA","NA","2","NA","4","1",67,5010,"1","2","23.232"
"2013","MT",50201,35.6402647797306,"NA","2","2013","5","NA",1932,"2","1","3","MT","2","NA","1","7","NA","2","NA","NA","3","5","NA","NA","NA","NA","NA","1","2","2","NA","NA","16","2","2","3","2","NA","2","NA",1,1,0,0,0,1742,1,0,0,0,0,12373,0,0,0,0,1,"1","1","1","1","1","1","NA","5","9","NA","NA","NA","NA","4","NA","1","8","NA","5","8","NA","NA","8","1","NA","3","5","6","3","1",80,5020,"1","7","55.2779"
"2013","MT",50271,35.6402647797306,"NA","2","2013","8","NA",1946,"2","2","3","MT","2","4","1","10","NA","1","NA","NA","3","3","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","20","4","2","2","2","NA","2","NA",1,1,0,0,0,1968,1,0,0,0,0,6018,0,0,0,0,1,"1","1","1","1","1","1","NA","5","10","NA","NA","2","3","NA","2","NA","NA","NA","9","NA","NA","NA","NA","NA","NA","NA","NA","10","2","1",66,5027,"1","2","30.4857"
"2013","MT",50381,35.6402647797306,"NA","2","2013","15","NA",1932,"2","2","3","MT","2","NA","1","10","NA","1","2","NA","NA",,"NA","NA","NA","NA","NA","1","2","NA","NA","NA","NA","3","2","3","2","NA","1","NA",1,1,0,0,0,1507,1,0,0,0,0,0,0,0,0,0,1,"3","1","1","1","2","1","NA","10","10","8","7","4","NA","NA","3","3","NA","NA","9","6","NA","7","8","1","1","6","3","10","NA","1",80,5038,"1","2","79.7159"
"2013","MT",50481,35.6402647797306,"NA","3","2013","15","NA",1948,"1","2","3","MT","2","NA","1","7","NA","2","1","NA","3","5","15","NA","NA","NA","NA","1","2","NA","NA","NA","NA","3","2","3","2","NA","1","NA",1,1,0,0,0,208,1,0,0,0,0,6655,0,0,0,0,1,"1","1","1","2","1","1","NA","NA","8","5","NA","3","5","2","5","2","NA","NA","8","5","7","NA","8","NA","1","NA","9","NA","1","1",64,5048,"1","7","46.3859"
"2013","MT",50621,35.6402647797306,"NA","2","2013","15","NA",1932,"2","2","1","MT","2","3","2","10","NA","2","2","NA","NA",,"NA","NA","NA","NA","NA","1","NA","1","NA","NA","14","2","2","3","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,6294,0,0,0,0,1,"1","1","1","1","1","1","NA","NA","NA","2","8","2","NA","1","5","3","NA","NA","7","9","9","8","NA","1","1","8","9","NA","1","1",80,5062,"1","7","60.5479"
"2013","MT",50661,35.6402647797306,"NA","2","2013","15","NA",1949,"2","2","3","MT","2","NA","4","7","NA","1","2","NA","3","3","NA","NA","NA","NA","4","NA","2","1","NA","NA","23","3","2","3","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,7810,0,0,0,0,1,"1","1","1","3","3","1","NA","8","9","7","8","4","5","1","3","NA","NA","NA","5","5","8","NA","8","1","1","NA","6","9","1","1",63,5066,"1","3","73.4962"
"2013","MT",50801,35.6402647797306,"NA","3","2013","15","NA",1987,"1","1","1","MT","2","NA","2","1","NA","NA","NA","NA","3","7","40","NA","f","NA","4","1","2","2","NA","NA","20","2","2","3","2","NA","2","NA",1,1,20495,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"3","1","3","2","1","1","NA","8","7","7","4","4","5","2","5","2","9","NA","NA","7","5","NA","8","NA","NA","2","9","8","2","1",25,5080,"1","2","40.4084"
"2013","MT",50811,35.6402647797306,"NA","3","2013","15","NA",1946,"2","2","1","MT","2","NA","1","7","NA","NA","2","NA","1","9","NA","NA","NA","NA","4","NA","2","2","NA","NA","16","2","2","3","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,12320,0,0,0,0,1,"1","1","1","3","1","1","NA","NA","9","8","9","3","5","NA","4","2","NA","NA","NA","6","3","6","NA","NA","NA","3","9","NA","NA","1",66,5081,"1","2","66.1802"
"2013","MT",50941,35.6402647797306,"NA","3","2013","25","NA",1956,"1","2","1","MT","2","NA","1","1","NA","1","2","NA","3","7","40","NA","i","NA","4","NA","2","2","NA","NA","16","3","1","3","2","NA","2","NA",1,1,14661,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","NA","NA","NA","7","NA","2","4","2","5","NA","7","NA","NA","NA","NA","NA","1","1","NA","6","NA","8","2","1",56,5094,"1","7","30.1677"
"2013","MT",50961,35.6402647797306,"NA","2","2013","20","NA",1932,"2","2","3","MT","2","NA","2","10","NA","2","NA","1","3",,"NA","NA","NA","NA","NA","1","NA","NA","NA","NA","16","2","2","3","2","NA","1","NA",1,1,0,0,0,0,1,0,0,0,0,6873,0,0,0,0,1,"1","1","1","3","1","1","NA","9","NA","4","NA","3","5","NA","NA","3","NA","NA","9","NA","NA","6","6","NA","NA","NA","NA","NA","NA","1",80,5096,"1","2","53.8606"
"2013","MT",51021,35.6402647797306,"NA","2","2013","13","NA",1932,"1","1","3","MT","2","NA","NA","7","NA","1","2","NA","3","9","40","NA","NA","NA","1","1","2","NA","NA","NA","16","3","1","2","2","NA","2","NA",1,1,0,0,0,0,1,0,0,1731,0,7635,0,0,0,0,1,"1","NA","1","2","1","3","NA","8","9","7","10","3","3","2","4","2","5","NA","8","5","6","7","NA","1","1","7","4","NA","NA","1",80,5102,"1","6","84.3309"
"2013","MT",51131,35.6402647797306,"NA","2","2013","7","NA",1936,"2","2","3","MT","2","5","2","7","NA","2","2","NA","3","9","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","18","3","2","2","2","NA","2","NA",1,1,0,0,0,1112,1,0,0,0,0,6855,0,0,0,0,1,"1","1","1","1","1","1","NA","NA","8","8","8","4","5","4","4","2","NA","NA","6","7","7","NA","6","1","NA","NA","7","8","2","1",76,5113,"1","7","80.536"
"2013","MT",51161,35.6402647797306,"NA","2","2013","7","NA",1932,"2","4","3","MT","2","NA","2","10","NA","1","2","2","NA","3","40","NA","NA","6","NA","1","NA","NA","NA","NA","16","1","1","3","2","NA","2","NA",1,1,6904,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","1","3","1","1","1","NA","8","NA","7","10","NA","4","3","5","9","NA","NA","NA","NA","NA","NA","7","1","NA","NA","6","9","1","1",80,5116,"1","7","14.9316"
"2013","MT",51201,35.6402647797306,"NA","2","2013","18","NA",1932,"1","2","3","MT","2","NA","2","7","NA","NA","NA","NA","3","6","NA","NA","NA","NA","4","NA","2","2","NA","NA","15","2","2","3","2","NA","2","NA",1,1,0,0,0,0,1,240,0,0,0,12652,0,0,0,0,1,"NA","1","1","3","3","1","NA","8","10","5","10","4","4","NA","5","4","10","5","5","NA","NA","7","8","1","1","NA","6","8","2","1",80,5120,"1","5","80.2074"
"2013","MT",51241,35.6402647797306,"NA","2","2013","14","NA",1979,"1","2","1","MT","2","NA","3","1","NA","NA","2","NA","3","7","40","NA","f","NA","3","1","2","2","NA","NA","18","2","2","3","2","NA","2","NA",1,1,20958,628,628,1968,1,0,0,0,0,0,0,0,0,0,1,"1","1","3","1","2","1","NA","8","10","4","8","3","5","2","4","NA","10","5","7","NA","5","7","NA","1","1","8","7","5","1","1",33,5124,"1","7","23.6577"
"2013","MT",51321,35.6402647797306,"NA","3","2013","28","NA",1932,"2","1","3","MT","2","NA","3","7","NA","NA","2","NA","3","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","16","2","2","2","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,10196,0,0,0,0,1,"1","1","1","2","1","1","NA","5","9","NA","NA","NA","4","NA","5","NA","NA","NA","NA","NA","7","NA","NA","1","1","9","NA","10","NA","1",80,5132,"1","2","16.4734"
"2013","MT",51501,35.6402647797306,"NA","2","2013","11","NA",1942,"2","2","1","MT","2","NA","2","10","NA","1","2","NA","2","9","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","4","2","3","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1","3","1","1","1","1","NA","7","1","4","10","4","4","NA","3","2","NA","NA","6","NA","NA","7","8","NA","1","NA","8","NA","1","1",70,5150,"1","6","37.4143"
"2013","MT",51571,35.6402647797306,"NA","2","2013","8","NA",1951,"2","2","1","EU","2","4","5","1","NA","NA","NA","NA","3","4","56","NA","g","NA","4","1","NA","2","NA","NA","16","2","2","3","2","NA","2","NA",1,1,12190,0,0,740,1,0,9164,0,0,2805,0,0,0,0,1,"1","2","1","2","1","2","NA","8","8","7","10","3","4","NA","NA","2","NA","5","5","5","NA","4","NA","1","1","7","10","9","NA","1",61,5157,"1","7","49.3881"
"2013","MT",51581,35.6402647797306,"NA","2","2013","8","NA",1939,"1","2","1","MT","2","NA","2","7","NA","NA","NA","NA","NA","7","NA","NA","NA","NA","4","1","2","NA","NA","NA","17","3","1","3","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,10349,0,1393,0,0,1,"1","1","1","1","1","3","NA","7","8","NA","NA","NA","1","3","5","NA","NA","NA","0","NA","NA","8","10","2","1","10","NA","9","1","1",73,5158,"1","6","40.0769"
"2013","MT",51641,35.6402647797306,"NA","2","2013","20","NA",1945,"2","2","1","MT","2","NA","2","7","NA","1","NA","NA","3","5","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","4","1","2","2","NA","2","NA",1,1,0,0,0,0,1,0,0,0,0,9344,0,0,0,0,1,"1","1","1","2","1","1","NA","8","NA","NA","9","4","5","2","NA","3","NA","NA","8","NA","7","7","10","NA","1","8","10","NA","NA","1",67,5164,"1","2","35.2848"
"2013","MT",51651,35.6402647797306,"NA","2","2013","11","NA",1954,"2","2","3","MT","2","NA","1","10","NA","2","2","NA","3","8","NA","NA","NA","NA","NA","1","NA","NA","NA","NA","20","1","1","3","2","NA","2","NA",1,1,0,0,0,1968,1,0,0,0,0,0,0,0,0,0,1,"1","1","1","1","1","1","NA","8","10","3","10","4","5","1","4","2","NA","NA","8","0","4","8","8","NA","1","5","NA","NA","2","1",58,5165,"1","7","64.7191"
